Alternatives
####################################################
0.0728,0.0060,0.0928,1.0000,0.3077,0.7273
0.0081,0.2485,0.4995,0.1250,0.1538,0.1818
0.0081,0.2485,0.4995,0.1250,0.1538,0.1818
0.0081,0.2485,0.4995,0.1250,0.1538,0.1818
0.0081,0.2485,0.2492,0.1250,0.1538,0.0909
0.0061,0.2485,0.4995,0.2500,0.1538,0.1818
0.0040,0.4990,0.4995,0.2500,0.3077,0.1818
0.0040,0.4990,0.4995,0.2500,0.3077,0.1818
0.0040,0.4990,1.0000,0.2500,0.3077,0.1818
0.0040,1.0000,1.0000,0.5000,0.6154,0.3636
0.2583,0.0293,0.0459, 0,0.0192,0.0114
0.2583,0.0140,0.0537,0.0156,0.0192,0.0341
0.0290,0.0606,0.1241,0.2539,0.0192,0.0455
0.0223,0.1232,0.2492,0.2539,0.0192,0.0455
0.2245, 0, 0, 0,0.0192,0.0227
0.1234,0.0140,0.2492, 0,0.0769,0.1818
0.1011,0.0144,0.0303,0.0313,0.0769,0.0852
0.0850,0.0140,0.0772, 0,0.1346,0.1818
0.0850,0.0293,0.0303, 0,0.0962,0.0909
0.0627,0.1546,0.0772,0.5547,0.1538,0.3636
0.0850,0.0450,0.0975, 0,0.0962,0.1818
0.0850,0.0951,0.0960, 0,0.0962,0.1136
0.0850,0.0700,0.0960, 0,0.1154,0.3636
0.0627,0.0951,0.0960, 0,0.1154,0.3636
0.2043,0.0020,0.0928, 0,0.0192,0.0682
0.2043,0.0140,0.0303,0.0156,0.0192,0.0170
0.2043,0.0060,0.0928, 0,0.0192,0.0341
0.2043,0.0060,0.0459,0.0156,0.0192,0.0170
0.2043,0.0140,0.0772,0.0156,0.0192,0.0284
0.2043,0.0060,0.0772,0.0156,0.0192,0.0341
0.0054,0.0390,0.0400,0.5117,0.2308,0.1364
0.0054,0.0390,0.0400,0.5117,0.2308,0.1364
0.0223,0.0800,0.1629,0.1172,0.2308,0.1364
0.0223,0.0800,0.1629,0.1172,0.2308,0.1364
0.0263,0.1621,0.3270,0.1172,0.2308,0.1364
0.0317,0.1621,0.3270,0.1172,0.2308,0.1364
0.0223,0.0137,0.0303,0.0313,0.0192,0.0227
0.0223,0.0293,0.0616,0.0313,0.0192,0.0284
0.0223,0.0606,0.1241,0.0313,0.0192,0.0284
0.0223,0.0293,0.0616,0.0313,0.0577,0.0284
0.0223,0.0293,0.1241,0.0313,0.0577,0.0284
0.0223,0.0606,0.2492,0.0313,0.0577,0.0284
0.0223,0.0606,0.2492,0.0313,0.0577,0.0341
0.0223,0.0606,0.2492,0.0313,0.0577,0.0341
0.0782,0.0293,0.1867,0.0352,0.0577,0.0682
0.0782,0.0293,0.1241,0.0352,0.0577,0.0682
0.5347,0.0140,0.0070,0.0313,0.0192,0.0057
0.5347,0.0293,0.0772, 0,0.0192,0.0057
0.2043,0.0140,0.1241,0.0156,0.0192,0.0284
0.1234,0.0140,0.1241,0.0313,0.0192,0.0455
0.4606,0.0100,0.1241, 0,0.0192,0.0057
0.4606,0.0060,0.0303, 0,0.0192,0.0057
0.0829,0.0293,0.2492,0.0625,0.0192,0.0170
0.1234,0.0293,0.1241, 0,0.0192,0.0114
0.0627,0.0293,0.0616,0.0625,0.0192,0.0114
0.0627,0.0293,0.1867,0.0625,0.0192,0.0114
0.1369,0.0293,0.1241,0.0625,0.0192,0.0114
0.5280,0.0060,0.1241, 0,0.0192,0.0227
0.5280,0.0060,0.1241, 0,0.0192,0.0227
0.5280,0.0060,0.1241, 0,0.0192,0.0227
0.5280,0.0060,0.1241, 0,0.0192,0.0227
0.5280,0.0060,0.1241, 0,0.0192,0.0227
0.0728,0.0140,0.0146, 0,0.1538,0.1136
0.0391,0.0606,0.1241,0.2500,0.0192,0.2159
0.0391,0.0606,0.2492,0.2500,0.0192,0.2159
0.0391,0.0606,0.2492,0.5000,0.0192,0.2159
0.0492,0.0060,0.0146, 0,0.0577,0.0568
0.0593,0.0060,0.0303, 0,0.0577,0.0568
0.0593,0.0293,0.0616, 0,0.0577,0.1364
0.0593,0.0606,0.0616,0.0313,0.0577,0.1080
0.0391,0.0606,0.1241,0.0313,0.0577,0.1364
0.0391,0.0919,0.1241,0.0313,0.0577,0.2727
0.1065,0.0060,0.0303, 0,0.0577,0.1364
0.1908,0.0220,0.0459, 0,0.1154,0.1364
0.1908,0.0220,0.0459,0.0234,0.1154,0.1364
0.1908,0.0220,0.1867,0.0234,0.1154,0.1364
0.1908,0.0220,0.0694, 0,0.0192,0.1364
0.1908,0.0100,0.1867,0.0234,0.0192,0.1364
0.1908,0.0040,0.0110,0.0234,0.1154,0.1364
0.1099,0.0220,0.1867,0.0234,0.0192,0.1761
0.2111,0.0293,0.0459, 0,0.0385,0.0227
0.1908,0.0293,0.0616,0.0313,0.0577,0.3636
0.1908,0.0293,0.2492,0.0313,0.0385,0.6364
0.2111,0.0293,0.0303, 0,0.0192,0.0114
0.2111,0.0293,0.0616, 0,0.0577,0.0341
0.0829,0.0606,0.0616, 0,0.0577,0.0341
0.0829,0.0606,0.0616, 0,0.0769,0.0455
0.0829,0.0606,0.0616,0.0313,0.0192,0.1136
0.0829,0.0606,0.4995,0.1250,0.0192,0.1136
0.0829,0.0606,0.1241,0.1250,0.0192,0.3068
0.0829,0.0606,0.4995,0.1250,0.0192,0.3068
0.0829,0.0606,0.4995,0.1250,0.0192,0.3068
0.0829,0.0606,0.0616,0.0313,0.0192,0.1136
0.0270,0.1232,0.2492,0.0039,0.1154,0.0682
0.0270,0.1232,0.3744,0.2500,0.2308,0.0909
0.0061,0.4990,0.4995,0.2500,0.3077,0.1364
0.0061,0.4990,0.4995,0.2500,0.1538,0.1364
0.0061,0.2485,0.4995, 0,0.1538,0.1364
0.0061,0.2485,0.2492, 0,0.1538,0.0909
0.3122,0.0010,0.0070, 0,0.0192,0.0057
0.1254,0.0293,0.0303, 0,0.0192,0.0284
0.0661,0.0140,0.0928,0.0625,0.0192,0.0341
0.7303,0.0140,0.0225, 0,0.0192,0.0057
0.7303,0.0220,0.0303, 0,0.0192,0.0057
0.3931,0.0220,0.0303, 0,0.0192,0.0057
0.2583,0.0606,0.0616, 0,0.0192,0.0057
0.2583,0.1232,0.1241, 0,0.0192,0.0057
0.5954,0.0293,0.0146, 0,0.0192,0.0114
0.5954,0.0140,0.0146, 0,0.0192,0.0114
0.5954,0.0293,0.0616,0.0156,0.0192,0.0114
0.5954,0.0293,0.0616,0.0313,0.0192,0.0114
0.5954,0.0606,0.0616, 0,0.0577,0.0341
0.1403,0.0606,0.0616,0.0313,0.0577,0.0341
0.1403,0.0606,0.0616,0.0313,0.0577,0.0341
0.1099,0.0606,0.1241,0.0313,0.0192,0.0341
0.1133,0.0606,0.2492,0.0625,0.0192,0.0341
0.1099,0.0606,0.2492,0.0625,0.0192,0.0341
0.1403,0.0293,0.0616,0.0078,0.0577,0.0341
0.0054,0.0606,0.1867,0.0313,0.0192,0.0227
0.0054,0.0606,0.1867,0.0625,0.0577,0.0284
 0,0.1232,0.2492,0.0313,0.1154,0.0682
 0,0.1232,0.2492,0.1250,0.1154,0.0682
1.0000,0.0220,0.0146, 0, 0, 0
1.0000,0.0220,0.0303, 0, 0, 0
0.5280,0.0220,0.0303, 0, 0, 0
0.0223,0.0606,0.0616, 0,0.0577,0.0341
0.0223,0.0606,0.1241,0.0313,0.0577,0.0341
0.0223,0.0606,0.1241,0.0313,0.0192,0.0341
0.0223,0.0606,0.2492,0.0938,0.0192,0.0341
0.0223,0.0606,0.2492,0.0938,0.0192,0.0341
0.0223,0.2485,0.2492,0.1875,0.0192,0.0568
0.0560,0.0293,0.1241, 0,0.0385,0.0341
0.0560,0.0293,0.1241,0.0938,0.0385,0.0341
0.0560,0.0293,0.1241,0.0938,0.0577,0.0341
0.0223,0.0606,0.2492,0.0469,0.0577,0.0909
0.0223,0.0606,0.2492,0.0938,0.1154,0.0909
0.0223,0.0606,0.2492,0.0938,0.1154,0.0909
0.0897,0.0140,0.0616, 0,0.1538,0.7273
0.0661,0.0606,0.1241,0.0625,0.0192,0.0170
0.0661,0.0606,0.0616,0.0078,0.0192,0.0284
0.0506,0.0606,0.1241,0.1250,0.0192,0.0341
0.0506,0.0606,0.1241,0.1250,0.0192,0.0341
0.0506,0.0606,0.1241,0.0156,0.0192,0.0341
0.0391,0.1232,0.2492,0.0625,0.0192,0.0341
0.0290,0.1232,0.2492,0.1250,0.0192,0.0341
0.0290,0.0606,0.2492,0.2500,0.0962,0.0455
0.0290,0.1232,0.2492,0.2500,0.0962,0.0455
0.0223,0.1232,0.2492,0.2500,0.0962,0.0568
0.0371,0.1232,0.2492,0.2500,0.1538,0.0909
