Alternatives
#######
0.25, 4.0
0.2875, 3.4782608695652177
0.325, 3.0769230769230766
0.3625, 2.7586206896551726
0.4, 2.5
0.4375, 2.2857142857142856
0.475, 2.1052631578947367
0.5125, 1.9512195121951221
0.55, 1.8181818181818181
0.5875, 1.702127659574468
0.625, 1.6
0.6625, 1.509433962264151
0.7, 1.4285714285714286
0.7375, 1.3559322033898304
0.775, 1.2903225806451613
0.8125, 1.2307692307692308
0.85, 1.1764705882352942
0.8875, 1.1267605633802817
0.925, 1.081081081081081
0.9625, 1.0389610389610389
1.0, 1.0
1.0375, 0.9638554216867469
1.075, 0.9302325581395349
1.1125, 0.898876404494382
1.15, 0.8695652173913044
1.1875, 0.8421052631578947
1.225, 0.8163265306122448
1.2625, 0.7920792079207921
1.3, 0.7692307692307692
1.3375, 0.7476635514018692
1.375, 0.7272727272727273
1.4125, 0.7079646017699115
1.45, 0.6896551724137931
1.4875, 0.6722689075630252
1.525, 0.6557377049180328
1.5625, 0.64
1.6, 0.625
1.6375, 0.6106870229007634
1.675, 0.5970149253731343
1.7125, 0.5839416058394161
1.75, 0.5714285714285714
1.7875, 0.5594405594405594
1.825, 0.547945205479452
1.8625, 0.5369127516778524
1.9, 0.5263157894736842
1.9375, 0.5161290322580645
1.975, 0.5063291139240506
2.0125, 0.49689440993788814
2.05, 0.48780487804878053
2.0875, 0.47904191616766467
2.125, 0.47058823529411764
2.1625, 0.4624277456647399
2.2, 0.45454545454545453
2.2375, 0.446927374301676
2.275, 0.43956043956043955
2.3125, 0.43243243243243246
2.35, 0.425531914893617
2.3875, 0.41884816753926696
2.425, 0.4123711340206186
2.4625, 0.40609137055837563
2.5, 0.4
2.5375, 0.3940886699507389
2.575, 0.3883495145631068
2.6125, 0.3827751196172249
2.65, 0.37735849056603776
2.6875, 0.37209302325581395
2.725, 0.36697247706422015
2.7625, 0.36199095022624433
2.8, 0.35714285714285715
2.8375, 0.3524229074889868
2.875, 0.34782608695652173
2.9125, 0.34334763948497854
2.95, 0.3389830508474576
2.9875, 0.3347280334728034
3.025, 0.3305785123966942
3.0625, 0.32653061224489793
3.1, 0.3225806451612903
3.1375, 0.3187250996015936
3.175, 0.31496062992125984
3.2125, 0.311284046692607
3.25, 0.3076923076923077
3.2875, 0.3041825095057034
3.325, 0.3007518796992481
3.3625, 0.29739776951672864
3.4, 0.29411764705882354
3.4375, 0.2909090909090909
3.475, 0.28776978417266186
3.5125, 0.2846975088967971
3.55, 0.28169014084507044
3.5875, 0.2787456445993031
3.625, 0.27586206896551724
3.6625, 0.27303754266211605
3.7, 0.27027027027027023
3.7375, 0.26755852842809363
3.775, 0.26490066225165565
3.8125, 0.26229508196721313
3.85, 0.2597402597402597
3.8875, 0.2572347266881029
3.925, 0.25477707006369427
3.9625, 0.25236593059936907
4.0, 0.25
